[2023-03-05 02-29-31] d=  7, evals=1.0e+03, k= 50, k_top=  5
   WRN  : rev != "yoshchtsym yvdneyu nmrschsht zdbloep smeyyush nzeea schism"

#   900 : loss =  2.1e+02
   inp  : [s =  3.1e+02] ъныуазу ущйинъу ъыклщьн иьллтёу бдлпроь ъоэсйьм шэьдкйя
   out  : [s =  2.1e+02] bnyuazu oschyinu byklschn illteu bdlproy bjoesym shedkya
   rev  : [s =  2.3e+02] бнюазу ощиину быклщн иллтеу бдлпрой бьоесым шедкя

#   901 : loss =  2.1e+02
   inp  : [s =  2.9e+02] ъыклщьн мощыъпз онуьлйц доцшлмь нзеъёаь флжсйид щаафечу
   out  : [s =  2.1e+02] byklschn mochypz onulyts dotschlm nzeea flzhsyid schaafechu
   rev  : [s =  2.4e+02] быклщн мочипз онулыц доцчлм нзееа флжсйид шаафечу

#   902 : loss =  2.1e+02
   inp  : [s =  3.2e+02] иысвщёы иощсцйм бьвтюья ъыклщьн щаафечу оэеыъьё ътшмщэь
   out  : [s =  2.1e+02] iysvschey ioschtsym byvtyya byklschn schaafechu oeyye btschmschey
   rev  : [s =  2.0e+02] ийсвшей иошцым бывтыя быклшн шафечу ойен бчмщей
   WRN  : rev != "iysvschey ioschtsym byvtyya byklschn schaafechu oeyen btschmschey"

#   903 : loss =  2.1e+02
   inp  : [s =  3.0e+02] онуьлйц флжсйид ущйинъу мощыъпз йьаёьеб смэёыюш нмьрщшт
   out  : [s =  2.1e+02] onulyts flzhsyid uschyinu mochypz yaeeb smeyyush nmrschsht
   rev  : [s =  2.1e+02] онулиц флжсйид ущйину мочипз яеб смеюш ямрщшт

#   904 : loss =  2.1e+02
   inp  : [s =  2.9e+02] щаафечу схисеъм мощыъпз иощсцйм шэьдкйя кмтсгфк флжсйид
   out  : [s =  2.1e+02] schaafechu schisem powerpz ioschtsym shedkya kmtsgfk flzhsyid
   rev  : [s =  2.1e+02] шаафех раскол мощпз иощцым шедкя кмцгфк флжсйид
   WRN  : rev != "schaafeh schism powerpz ioschtsym shedkya kmtsgfk flzhsyid"

#   905 : loss =  2.1e+02
   inp  : [s =  3.0e+02] смэёыюш ътшмщэь ъььгрвх кмтсгфк оэеыъьё ъяляужь кццжйхк
   out  : [s =  2.1e+02] smeeyyush ytshmschey yngrvh kmtsgfk oeeye ynlauzh ktszhyhk
   rev  : [s =  2.2e+02] смеейюш йтшмщей ингрвх кмцгфк орейе ынлауж кцжыхк
   WRN  : rev != "smeeyyush ytshmschey yngrvh kmtsgfk oreye ynlauzh ktszhyhk"

#   906 : loss =  2.1e+02
   inp  : [s =  2.8e+02] щаафечу иьллтёу здблоьп ъяляужь иощсцйм нмьрщшт иьеьрёъ
   out  : [s =  2.1e+02] schaafechu illteu zdbloepolluzh ioschtsym nmrschsht iyere
   rev  : [s =  2.1e+02] шаафечу иллтеу здблоеполлуж иощцым ямрщшт ийере

#   907 : loss =  2.1e+02
   inp  : [s =  2.9e+02] бьвтюья схисеъм нзеъёаь иысвщёы ъяляужь ъубщжёь оэеыъьё
   out  : [s =  2.1e+02] by the way , the scheme is nze iysvschey vlyauzh bубщщщ оэ оэ оэьеьеьеьеьеье
   rev  : [s =  1.8e+02] by the way , the scheme is nze iysvschey vlyauzh bubschsch oe oe oe oye

#   908 : loss =  2.1e+02
   inp  : [s =  2.7e+02] смэёыюш иощсцйм ощуъиъв нзеъёаь онуьлйц ъыклщьн смэёыюш
   out  : [s =  2.1e+02] smeyyush ioschtsym feel in nze 'ea onulyts byklschn smeyyush
   rev  : [s =  1.9e+02] смеюш иощцым чувствую себя в нзе 'еа онулыц быклщн смеюш

#   909 : loss =  2.1e+02
   inp  : [s =  3.0e+02] кццжйхк ущйинъу ъыклщьн онуьлйц флжсйид ъоэсйьм иощсцйм
   out  : [s =  2.1e+02] ktszhykhk oschyinu byklschn onulyts flzhsyid bjoesym ioschtsym
   rev  : [s =  2.2e+02] кцжыхк ощин быклщн флжсйид аналитика бьоесым иощцым
   WRN  : rev != "ktszhykhk oschin byklschn analyst's flzhsyid bjoesym ioschtsym"

#   910 : loss =  2.1e+02
   inp  : [s =  2.8e+02] щаафечу смэёыюш кццжйхк ъныуазу мощыъпз ъоэсйьм ьвднэйу
   out  : [s =  2.1e+02] schaafechu smeyyush ktszhykhk ynyuazu mochypz yoesym yvdneyu
   rev  : [s =  2.0e+02] шаафе смеюш кцжыхк ынюазу мочипз йоесым ивднею
   WRN  : rev != "schaafeh smeyyush ktszhykhk ynyuazu mochypz yoesym yvdneyu"

#   911 : loss =  2.1e+02
   inp  : [s =  2.8e+02] нзеъёаь мощыъпз ъыклщьн иысвщёы йьаёьеб ъоэсйьм щаафечу
   out  : [s =  2.1e+02] nze 'ea mos 'pz byklschn iysvschey yaeeb yoesym schaafechu
   rev  : [s =  2.3e+02] нзе 'еа мос 'пз быклщн ийсвщей яеб йоесым шаафечу

#   912 : loss =  2.1e+02
   inp  : [s =  3.0e+02] смэёыюш схисеъм ъныуазу ьвднэйу ущйинъу йьаёьеб кмтсгфк
   out  : [s =  2.1e+02] smeeyyush shisem ynyuazu yvdneyu oschyinu yaeeb kmtsgfc
   rev  : [s =  2.0e+02] смеееюш шисем ынюазу ивднею ощьину яеб кмцгфк

#   913 : loss =  2.1e+02
   inp  : [s =  3.1e+02] кццжйхк ъныуазу ъььгрвх нзеъёаь схисеъм иьллтёу кмтсгфк
   out  : [s =  2.1e+02] ktszhyhk kommnyuazu kommngrvh nzeea schisem illteu kmtsgfc
   rev  : [s =  2.2e+02] кцжыхк комнюазу комнгрвх нзееа раскол иллтеу кмцгфк
   WRN  : rev != "ktszhyhk kommnyuazu kommngrvh nzeea schism illteu kmtsgfc"

#   914 : loss =  2.1e+02
   inp  : [s =  3.2e+02] доцшлмь здблоьп иысвщёы ътшмщэь йьаёьеб бьвтюья ъоэсйьм
   out  : [s =  2.1e+02] assocschlm zdbloep iysvschey ytshmschey yaeeb byvtyya yoesm
   rev  : [s =  2.4e+02] ассоцичлм здблоеп ийсвщей йтшмщей яее бывтя йоизмом
   WRN  : rev != "assocschlm zdbloep iysvschey ytshmschey yaee byvtyya yoism"

#   915 : loss =  2.1e+02
   inp  : [s =  3.3e+02] кмтсгфк здблоьп оэеыъьё мощыъпз ъььгрвх ъоэсйьм ътшмщэь
   out  : [s =  2.1e+02] kmtsgfc zdbloep oeye mochypz b 'grvh b 'oesym b 'tshmschey
   rev  : [s =  2.3e+02] кмцгфк здблоеп глаз мочипз б 'грвх б 'оэсим б 'тшмщей
   WRN  : rev != "kmtsgfc zdbloep eye mochypz b 'grvh b 'oesym b 'tshmschey"

#   916 : loss =  2.1e+02
   inp  : [s =  3.4e+02] иощсцйм флжсйид ъныуазу ъыклщьн кмтсгфк онуьлйц ъоэсйьм
   out  : [s =  2.1e+02] yoshchtsym flzhsyid ynyuazu yyklschn kmtsgfc onulyts yoyesym
   rev  : [s =  2.1e+02] йощцым флжсйид йнюазу йыклщн кмцгфк аналитические показатели
   WRN  : rev != "yoshchtsym flzhsyid ynyuazu yyklschn kmtsgfc analyst's yoyes"

#   917 : loss =  2.1e+02
   inp  : [s =  3.0e+02] иысвщёы нзеъёаь онуьлйц ъыклщьн щаафечу нмьрщшт доцшлмь
   out  : [s =  2.1e+02] iysvschey nzeea onulyts byklschn schaafechu nmrschsht dotschlm
   rev  : [s =  2.1e+02] ийсвшей нзее онулыц быклшн шафечу нмршшт дотчлм

#   918 : loss =  2.1e+02
   inp  : [s =  3.3e+02] иысвщёы бдлпроь ъныуазу кццжйхк мощыъпз шэьдкйя щаафечу
   out  : [s =  2.1e+02] iysvschey bdlpro bnyuazu ktszhykhk powerpz shedkya shaafechu
   rev  : [s =  2.5e+02] ийсвщей бдлпро бнюазу кцжыхк пауэрпз шедкя шаафечу

#   919 : loss =  2.1e+02
   inp  : [s =  3.2e+02] смэёыюш бдлпроь доцшлмь ъыклщьн оэеыъьё флжсйид иьллтёу
   out  : [s =  2.1e+02] smeeyyush bdlpro assocschlm byklschn oeeye flzhsyid illteu
   rev  : [s =  2.6e+02] смеееюш бдлпро доцчлм быклщн оеее флжсйид иллтеу

#   920 : loss =  2.1e+02
   inp  : [s =  3.0e+02] щаафечу ъыклщьн кмтсгфк шэьдкйя ътшмщэь иощсцйм пёыэулм
   out  : [s =  2.1e+02] schaafechu byklschn kmtsgfc shedkya btsmschei ioschtsym peyulm
   rev  : [s =  2.2e+02] шаафечу быклщн кмцгфк шедкя бцмщей иощцым пейулм

#   921 : loss =  2.1e+02
   inp  : [s =  2.8e+02] иысвщёы ущйинъу ъыклщьн ъяляужь ъььгрвх здблоьп ъубщжёь
   out  : [s =  2.1e+02] iysvscheyschyinu byklschnlauzh bgrvh zdbloep bубубщщ
   rev  : [s =  1.8e+02] ийсвщейщину быкл шнлауж борг здблоеп бубубщщ
   WRN  : rev != "iysvscheyschyinu byklschnlauzh borgh zdbloep bубубщщ"

#   922 : loss =  2.2e+02
   inp  : [s =  3.3e+02] кмтсгфк нмьрщшт ъыклщьн кццжйхк иощсцйм ъныуазу щаафечу
   out  : [s =  2.2e+02] kmtsgfk nmrsht byklschn ktszhyhk ioshchtsym bnyuazu schaafechu
   rev  : [s =  2.3e+02] кмцгфк ямршт быклщн кцжыхк иощцым бнюазу шаафечу

#   923 : loss =  2.2e+02
   inp  : [s =  3.0e+02] нзеъёаь иысвщёы шэьдкйя ощуъиъв ътшмщэь ущйинъу кмтсгфк
   out  : [s =  2.2e+02] nze 'ea iysvschey shedkya feelin ' in btschmschey uschyin ' kmtsgfc
   rev  : [s =  2.0e+02] нзе'еа ийсвшей шедкя чувство ' в бчмщей ушиин ' кмцгфк
   WRN  : rev != "nze 'ea iysvschey shedkya feeling ' in btschmschey uschyin ' kmtsgfc"

#   924 : loss =  2.2e+02
   inp  : [s =  3.0e+02] ъяляужь флжсйид смэёыюш ътшмщэь нзеъёаь здблоьп доцшлмь
   out  : [s =  2.2e+02] I 'm going to have a fljsyid smeeyyush ytshmschey nzeea zdbloep assocshlm
   rev  : [s =  2.5e+02] У меня будет флайсиид смеееюш итшмщей нзееа здблоеп ассоцишлм

#   925 : loss =  2.2e+02
   inp  : [s =  3.6e+02] кмтсгфк бдлпроь бьвтюья йьаёьеб кццжйхк ъубщжёь флжсйид
   out  : [s =  2.2e+02] kmtsgfk bdlpro byvtuya yaeeb ktszhykhk kommerschzhe flzhsyid
   rev  : [s =  2.4e+02] кмцгфк бдлпро бывая яеб кцжыхк коммерщже флжсйид

#   926 : loss =  2.2e+02
   inp  : [s =  2.7e+02] иысвщёы иьеьрёъ иьеьрёъ ощуъиъв нмьрщшт ъубщжёь онуьлйц
   out  : [s =  2.2e+02] iysvschey iyere iyere feelin ' in nmrscht bубубщ он он он он он он он он он он он он onuййццццццццццццц
   rev  : [s =  2.1e+02] ийсвщей , ий год , ий год , чувствуя себя " в немирщи бубубщ он он он он он он он он он он он он ону "
   WRN  : rev != "iysvschey iyear iyear feeling ' in nemirschi bубубщ он он он он он он он он он он он он onuййццццццццццццц"

#   927 : loss =  2.2e+02
   inp  : [s =  3.0e+02] ъныуазу ущйинъу ъььгрвх онуьлйц ьвднэйу иысвщёы щаафечу
   out  : [s =  2.2e+02] bnyuazu uschyinu b 'grvh onulyts yvdneu iysvschey schaafechu
   rev  : [s =  2.1e+02] бнюазу ущину б 'грвх онулиц ивднеу ийсвщей шаафечу

#   928 : loss =  2.2e+02
   inp  : [s =  2.8e+02] доцшлмь пёыэулм иьеьрёъ щаафечу бдлпроь ъубщжёь нзеъёаь
   out  : [s =  2.2e+02] assocschlm peyeulm iyere schaafechu bdlpro bубубщщ н н н н н н н н н
   rev  : [s =  2.1e+02] assocschlm peyeulm iyere schaafechu bdlpro bububschsch nnnnnnnn
   WRN  : rev != "assocschlm peyeulm iyere schaafechu bdlpro bубубщщ ннннннннн"

#   929 : loss =  2.2e+02
   inp  : [s =  3.1e+02] мощыъпз шэьдкйя кццжйхк ъыклщьн нмьрщшт ъубщжёь бдлпроь
   out  : [s =  2.2e+02] the power of the pz shedkya ktszhyhk byklschn nmrschsht btubschzhe bdlpro
   rev  : [s =  2.5e+02] сила пз шедкя кцжыхк быклщн ямрщшт бтубщже бдлпро

#   930 : loss =  2.2e+02
   inp  : [s =  3.0e+02] доцшлмь иысвщёы ъубщжёь нмьрщшт флжсйид ътшмщэь иьллтёу
   out  : [s =  2.2e+02] assocschlm iysvschey kommerschzhe nmrschsht flzhsyid kommerschmschey illteu
   rev  : [s =  2.3e+02] ассоциацшлм ийсвшей коммершше нмршшт флжсйид коммершшей иллтэу

#   931 : loss =  2.2e+02
   inp  : [s =  2.9e+02] смэёыюш флжсйид ощуъиъв нзеъёаь онуьлйц мощыъпз ъоэсйьм
   out  : [s =  2.2e+02] smeeyyush flzhsyid feelin ' in the nze 'ea onu 'lyts powerpz yoesym
   rev  : [s =  1.7e+02] смеееешь чувствовать себя "в новом "нашем" списке powerpz yoesym
   WRN  : rev != "smeeyyush flzhsyid feeling ' in the new 'ea our 'list powerpz yoesym"

#   932 : loss =  2.2e+02
   inp  : [s =  3.0e+02] кмтсгфк кмтсгфк ъььгрвх иысвщёы кццжйхк ъубщжёь щаафечу
   out  : [s =  2.2e+02] kmtsgfk kmtsgfk b 'grvh iysvschey ktszhyhk b 'ubschzhe schaafechu
   rev  : [s =  2.3e+02] кмцгфк кмцгфк б 'грвх ийсвщей кцжыхк б 'убщже шаафечу

#   933 : loss =  2.2e+02
   inp  : [s =  2.6e+02] смэёыюш доцшлмь ъььгрвх иьеьрёъ иьллтёу мощыъпз доцшлмь
   out  : [s =  2.2e+02] smeyyush assocschlm yngrvh iyre illteu mochypz assocschlm
   rev  : [s =  1.6e+02] смеюш доцент ингрвх ийре иллтеу мочипз доцент

#   934 : loss =  2.2e+02
   inp  : [s =  2.5e+02] шэьдкйя иьллтёу щаафечу смэёыюш иьллтёу ъубщжёь ътшмщэь
   out  : [s =  2.2e+02] shedkya illteu schaafechu smeyyush illteu bубубщ ъ ъ bттмьььььььь
   rev  : [s =  2.3e+02] шедкья иллтеу шаафечу смеюш иллтеу бубубщ ъ ъ бттмьььььььь

#   935 : loss =  2.2e+02
   inp  : [s =  2.6e+02] ъььгрвх пёыэулм здблоьп мощыъпз пёыэулм схисеъм ьвднэйу
   out  : [s =  2.2e+02] bьgrvh peyulm zdbloпp мощpz peyulm схисисисисис сх ь ь ь ь
   rev  : [s =  1.9e+02] тип bьgrvh тип zdblonp мощpz схисисисисис сх ь ь ь ь
   WRN  : rev != "bьgrvh phylum zdbloпp мощpz phylum схисисисисис сх ь ь ь ь"

#   936 : loss =  2.3e+02
   inp  : [s =  3.1e+02] нзеъёаь иощсцйм мощыъпз бдлпроь доцшлмь ущйинъу кмтсгфк
   out  : [s =  2.3e+02] nze 'ea ioschtsym mos 'pz bdlpro assocschlm uschyinu kmtsgfc
   rev  : [s =  2.3e+02] nze 'ea ioschtsym mos 'pz bdlpro assocschlm uschyinu kmtsgfc

#   937 : loss =  2.3e+02
   inp  : [s =  3.0e+02] иысвщёы ъубщжёь щаафечу флжсйид кццжйхк кмтсгфк иощсцйм
   out  : [s =  2.3e+02] iysvschey bsschzhe schaafechu flzhsyid ktszhyhk kmtsgfk ioschtsym
   rev  : [s =  2.4e+02] ийсвщей бсщже шаафечу флжсйид кцжыхк кмцгфк иощцым

#   938 : loss =  2.4e+02
   inp  : [s =  3.1e+02] иысвщёы ущйинъу флжсйид кццжйхк бдлпроь ъубщжёь ътшмщэь
   out  : [s =  2.4e+02] iysvschey uschyinu flzhsyid ktszhykhk bdlproy btubschzhey btschmschey
   rev  : [s =  2.7e+02] ийсвщей ущйину флжсйид кцжыхк бдлпрой бтубщжей бтщмщей

#   939 : loss =  2.4e+02
   inp  : [s =  2.9e+02] иьеьрёъ здблоьп йьаёьеб иьеьрёъ бмъчкьь ьвднэйу ъубщжёь
   out  : [s =  2.4e+02] i 'm here zdbloep yaeeb I 'm here bmchk yvdneu bубщщееьььььььььььььььь
   rev  : [s =  1.6e+02] I'm here zdbloep yaeeb I'm here bmchk yvdneu bubschee

#   940 : loss =  2.4e+02
   inp  : [s =  2.3e+02] щаафечу бмъчкьь пёыэулм щаафечу ъубщжёь бдлпроь ъяляужь
   out  : [s =  2.4e+02] schaafechu bmchk peyulm schaafechu bубщщ бд бд бд бд бд бд бд бд bллпропропропро ъяпро ъя ъ ъ
   rev  : [s =  2.1e+02] schaafechu bmchk peyulm schaafechu bubschsch db db db db db db db bllpropropropro pro by by
   WRN  : rev != "schaafechu bmchk peyulm schaafechu bубщщ бд бд бд бд бд бд бд бд bллпропропропро про ъя ъ ъ"

#   941 : loss =  2.4e+02
   inp  : [s =  3.0e+02] нзеъёаь ъоэсйьм иьллтёу щаафечу бдлпроь ъььгрвх здблоьп
   out  : [s =  2.4e+02] nzeаeа ъооо и и и и и и и и и и illteu щафафаф бд бд бд бд бдллл бд ъ ъ bdlproь ъггггггггггг зд зд
   rev  : [s =  2.4e+02] nzeaea ъооо и и и и и и и и и и illteu щафафаф бд бд бд бд бдллл бд ъ ъ bdlproь ъггггггггггг зд зд
