[2023-03-06 05-06-07] d=  7, evals=1.0e+03, k= 50, k_top=  5
   rev  : [s =  1.9e+02] Knuyeftta Knight Knuyuyuf zdkensp Stshnlhzh knuyuf Academician

#   823 : loss =  1.9e+02
   inp  : [s =  2.8e+02] ъбывзлц гфоаььн мощыъпз птйдфдц дщижщяп ъжлхчлы гфоаььн
   out  : [s =  1.9e+02] Knitzlz SHFOAYNI POWERS PTIDEFDC DHIZHSHSHYAP Kommers
   rev  : [s =  1.8e+02] Knitzlz shfoayni powers ptidefdc dhizhshshyap kommers

#   824 : loss =  1.9e+02
   inp  : [s =  2.8e+02] ъёефнся ъфъыхлч зсзгвлэ бяёщжии здкънсп ъокнёйф ъыьгрвх
   out  : [s =  1.9e+02] Kommersant Kommersant Zszglechi Biashzhiya Zdkynsp Knuyuf Kommersant
   rev  : [s =  1.9e+02] Kommersant Kommersant Zszglechi Biashzhiya zdkynsp knuyuf kommersant

#   825 : loss =  1.9e+02
   inp  : [s =  2.5e+02] йтдкцяе ъфоъкцж вытёщдч доцшлны доцшлны жхнаеыь уясъцёь
   out  : [s =  1.9e+02] YTDKSYYA KOTOKTSGSTSHDCHASHENA ALLOUGHNES IN THE SHHNAYAYAYAYA
   rev  : [s =  2.0e+02] Ytdksyya Kotoktsgstshdchashana alloughnes в Шнайяяя

#   826 : loss =  1.9e+02
   inp  : [s =  2.9e+02] ъыллщьн зсзгвлэ уясъцёь бйввкшя ъныуазу быошийя ъокнёйф
   out  : [s =  1.9e+02] Kommersant Zszglee understanding bvevvkshya Knoyaaza by the Beacon
   rev  : [s =  2.0e+02] Kommersant Zszglee Понимание Bvevvkshya konoyaaza от маяка

#   827 : loss =  1.9e+02
   inp  : [s =  2.6e+02] йтдкцяе ъухвмгс йтдкцяе ъыллщьн гяшрьнп бяёщжии ъжлхчлы
   out  : [s =  1.9e+02] YTDKSYYA KOUKHVMGS YTDKSYYA KOLLLSHN GYASHRNP BYAYUSHYA Kommersant
   rev  : [s =  2.0e+02] Ytdksyya koukhvmgs ytdksyya kolllshn gyashrnp byayushya kommerant

#   828 : loss =  1.9e+02
   inp  : [s =  2.9e+02] ъоэсйьл ъныуазу гяшрьнп бяёщжии здкънсп гфоаььн ъухвмгс
   out  : [s =  1.9e+02] Kommersyil Kommersant Gyashrnp Biaschia Zdkynsp SHFOINN Kommers
   rev  : [s =  1.8e+02] Kommersyil Kommersant Gyashrnp Biaschia Zdkynsp Shfoinn Kommers

#   829 : loss =  1.9e+02
   inp  : [s =  2.5e+02] штшнлхж зсзгвлэ гфоаььн быошийя штшнлхж дщижщяп быошийя
   out  : [s =  1.9e+02] Sneshnlhzh ZSZZGLE SHFOAYNE ITSHYYSHYARY SHETSHNLHZH
   rev  : [s =  1.8e+02] Sneshnlhzh zszzgle shfoayne itshyyshyary shetshnlhzh

#   830 : loss =  1.9e+02
   inp  : [s =  2.8e+02] йтдкцяе птйдфдц ъувщжёь быошийя бяёщжии бйввкшя ъфъыхлч
   out  : [s =  1.9e+02] YTDKSYAY PTDDC Kommersant Biaschia Bwyvkshya Khfykhlch
   rev  : [s =  1.8e+02] Ytdksyay ptddc Kommersant Biaschia bwyvkshya khfykhlch

#   831 : loss =  1.9e+02
   inp  : [s =  2.5e+02] ъбывзлц ъокнёйф ъфъыхлч гяшрьнп гяшрьнп птйдфдц ъыллщьн
   out  : [s =  1.9e+02] Kommersant Kovyuyuf kosykhlch gyashrnp gyashrnp ptidfdz Kommersant
   rev  : [s =  1.8e+02] Kommersant kovyuyuf kosykhlch gyashrnp gyashrnp ptidfdz kommersant

#   832 : loss =  1.9e+02
   inp  : [s =  2.8e+02] ъныуазу йтдкцяе жхнаеыь птйдфдц мощыъпз ъныуазу ъжлхчлы
   out  : [s =  1.9e+02] KONYUAZ YTDKSYYA GHNAYAYA PTIDEFDC POODIPPZ Kommersant Kommersant
   rev  : [s =  2.0e+02] Konyuaz ytdksyya ghnayaya ptidefdc poodippz Kommersant Kommersant

#   833 : loss =  1.9e+02
   inp  : [s =  2.6e+02] вытёщдч гфоаььн ъокнёйф ъыллщьн доцшлны ътшлшэь ъфкщтнэ
   out  : [s =  1.9e+02] Peretheshchdch SHFAYNN KOLEYF KOLLLENSHNA Accertant Kommersant Kommersant
   rev  : [s =  1.9e+02] PeretheShchdch Shfaynn Koleyf Kolllenshna accertant kommersant kommersant

#   834 : loss =  1.9e+02
   inp  : [s =  2.2e+02] ъоэсйьл ъокнёйф гфоаььн ъфъыхлч ъокнёйф ъжлхчлы ъокнёйф
   out  : [s =  1.9e+02] Kommersyil Konyuyuf the genuine kovykhlch kovyuf kovlhhchly kovyuif
   rev  : [s =  1.9e+02] Kommersyil konyuyuf настоящий ковихлч Ковюф Ковлхххли Ковюиф

#   835 : loss =  1.9e+02
   inp  : [s =  2.8e+02] гяшрьнп вытёщдч ъёефнся пёвюмыц ъоэсйьл ъыьгрвх йтдкцяе
   out  : [s =  1.9e+02] Gyashrnp prostheschdch was fucked up by dog -esyil kosygrvh ytdksy
   rev  : [s =  2.2e+02] Gyashrnp Protheschdch был испорчен собакой -эзил Kosygrvh ytdksy

#   836 : loss =  1.9e+02
   inp  : [s =  2.8e+02] зсзгвлэ ъбывзлц ъокнёйф дщижщяп здкънсп мощыъпз пщмёжны
   out  : [s =  1.9e+02] ZSZGLE KOLOSHROVELTS KOKNYOIF DHIZHSHYAP Zdkynsp power
   rev  : [s =  1.9e+02] Zszgle Koloshrovelts Koknyoif dhizhhyap zdkynsp power

#   837 : loss =  1.9e+02
   inp  : [s =  3.0e+02] ъёефнся доцшлны дщижщяп йтдкцяе вытёщдч зсзгвлэ ъоэсйьл
   out  : [s =  1.9e+02] Bushefnshili Associate Professor YTDKSYAYAYSHDCHDCH ZSZZGLEVE Kommers
   rev  : [s =  2.1e+02] Бушфншили доцент профессор Итдксайайшдхдх Zszzgleve Kommers

#   838 : loss =  1.9e+02
   inp  : [s =  2.4e+02] ътшлшэь бяёщжии ъокнёйф штшнлхж дщижщяп йтдкцяе ътшлшэь
   out  : [s =  1.9e+02] byazhchiya kayuyuyuf stashnlhzhzhzhchyap ytdksyae koslshe
   rev  : [s =  1.9e+02] byazhchiya kayuyuyuf stashnlhzhzhchyap ytdksyae koslshe

#   839 : loss =  1.9e+02
   inp  : [s =  2.4e+02] пщмёжны ъувщжёь зсзгвлэ пщмёжны ъыллщьн бйввкшя вытёщдч
   out  : [s =  1.9e+02] PSHMEVSHYASHYSHYSHYA ZSZZGLE PSHMEZHNYA KUSHLLSHN BIVVKSHYYSHYYSHYSHYSHYY
   rev  : [s =  1.9e+02] Pshmevshyashyshyshya zszzgle pshmezhnya kushllshn bivkshyyshyyshyshyyy

#   840 : loss =  1.9e+02
   inp  : [s =  2.7e+02] бйввкшя ъфоъкцж пёвюмыц гяшрьнп доцшлны зсзгвлэ зсзгвлэ
   out  : [s =  1.9e+02] Bivevkshya Kommersant Pyuvyumets Gyashrnp Assistance ZSZZGLE ZSZZGLE
   rev  : [s =  2.0e+02] Bivevkshya kommersant pywevumets gyashrnp apersance zszzgle zszzgle

#   841 : loss =  1.9e+02
   inp  : [s =  2.7e+02] гфоаььн ъыьгрвх бйввкшя пёвюмыц птйдфдц ъбывзлц ъбывзлц
   out  : [s =  1.9e+02] SHFAYNN KOYGRVH Bvevvkshi Povyumets PTIDFDC Kommersants Kommersant
   rev  : [s =  2.0e+02] Shfaynn koygrvh bvevvkshi povyumets ptidfdc kommersants kommersant

#   842 : loss =  1.9e+02
   inp  : [s =  3.0e+02] зсзгвлэ дщижщяп бяёщжии йтдкцяе ъфкщтнэ ъыьгрвх вытёщдч
   out  : [s =  1.9e+02] ZSZZGLE DHCHSHSHSHYAP BYAYSHYYA YTDKSYYA KOFCCHCHE Kommers
   rev  : [s =  1.8e+02] Zszzgle dhchshshshyap byayshyya ytdksyya kofccche kommers

#   843 : loss =  1.9e+02
   inp  : [s =  2.2e+02] птйдфдц ъёефнся ъокнёйф ъёефнся йтдкцяе жхнаеыь птйдфдц
   out  : [s =  1.9e+02] PTIDFDC Knowyuyuyuyuyuyuyuyuyuyfnesy ytdksyae shkhneyyi ptidfdz
   rev  : [s =  1.8e+02] Ptidfdc owyuyuyuyuyuyuyuyuyuyfnesy ytdksyae shkhneyyi ptidfdz

#   844 : loss =  1.9e+02
   inp  : [s =  2.9e+02] зсзгвлэ ъухвмгс йтдкцяе здкънсп уясъцёь ъфкщтнэ жхнаеыь
   out  : [s =  1.9e+02] ZSZZGLE KOUKHVMGS YTDKSYAYA ZAMYNSP UKNACOSEKA Kommers
   rev  : [s =  1.9e+02] Zszzgle koukhvmgs ytdksyaya zamynsp uknacoseka kommers

#   845 : loss =  1.9e+02
   inp  : [s =  2.7e+02] ъыллщьн штшнлхж здкънсп гяшрьнп бяёщжии дщижщяп доцшлны
   out  : [s =  1.9e+02] KOLLLSHNSH STSHNLHZH ZHASHNSP Gyashrnp Biashzhiye Dnizhshchyap
   rev  : [s =  2.0e+02] Kolllshnsh Stshnlhzh zhashnsp gyashrnp biashzhiye dnizhshchyap

#   846 : loss =  1.9e+02
   inp  : [s =  2.5e+02] птйдфдц ъфкщтнэ птйдфдц дщижщяп пщмёжны вытёщдч ъжлхчлы
   out  : [s =  1.9e+02] PTIDFDC Kommersante PTDDC DHIZHSHSHYAP PSHMEZHNYSHYSHSHDCHDCH Kommersant
   rev  : [s =  2.0e+02] Ptidfdc Kommersante ptddc dhizhshyap pshmezhnyshyshshdchdch Kommersant

#   847 : loss =  2.0e+02
   inp  : [s =  2.9e+02] бяёщжии ъбывзлц ъухвмгс дщижщяп бщагчёщ гяшрьнп ъоэсйьл
   out  : [s =  2.0e+02] Biaschiyi Kommersants Kommersant -Bchayshchyap Bschagchcheshchi Gyashrinp Kommersant
   rev  : [s =  2.0e+02] Biaschiyi Kommersants Kommersant -Bchayshchyap bschagchchchchchi gyashrinp Kommersant

#   848 : loss =  2.0e+02
   inp  : [s =  3.0e+02] йтдкцяе ъжлхчлы мощыъпз ътшлшэь птйдфдц жхнаеыь ъыьгрвх
   out  : [s =  2.0e+02] ytdksya koslkhchly power of the Koslslshee ptidfdz ghhnayy
   rev  : [s =  1.9e+02] Ytdksya Koslkhchly Power of Koslslshee ptidfdz ghhnayy

#   849 : loss =  2.0e+02
   inp  : [s =  2.7e+02] вытёщдч пёвюмыц ъокнёйф гяшрьнп бщагчёщ уясъцёь ъбывзлц
   out  : [s =  2.0e+02] priest -pyvyumets kowyeif gyashrnp Bschagchcheshchshchcheshchi
   rev  : [s =  2.0e+02] священник -пивэметы kowyeif gyashrnp bschagchchchchchchchcheshchi

#   850 : loss =  2.0e+02
   inp  : [s =  2.9e+02] зсзгвлэ гфоаььн бяёщжии ъокнёйф штшнлхж ъоэсйьл ъыллщьн
   out  : [s =  2.0e+02] ZSZZGLE SHFOAYNN BYAYOSHYA KOLOWYOVASHTSHNLHZH Kommersant Kommersant
   rev  : [s =  2.0e+02] Zszzgle shfoaynn byayoshya kolowyovashtshnlhzh kommersant kommersant

#   851 : loss =  2.0e+02
   inp  : [s =  2.4e+02] бяёщжии пёвюмыц бщагчёщ бйввкшя бяёщжии ъухвмгс пщмёжны
   out  : [s =  2.0e+02] Beachia Poivyumets Bchchegcheshchi Bwyvkshya Biashzhiy Kommersant
   rev  : [s =  1.9e+02] Beachia poivyumets bchchegcheshchi bwyvkshya biashzhiy kommersant

#   852 : loss =  2.0e+02
   inp  : [s =  3.0e+02] мощыъпз йтдкцяе бйввкшя ъжлхчлы штшнлхж зсзгвлэ здкънсп
   out  : [s =  2.0e+02] Power of the YTDKSYYA BIVVKSHYY KOLHCHCHLA STSHNLHZH ZSZZGLE ZHA
   rev  : [s =  2.1e+02] Сила ytdksyya bivvkshyy kolhchchla stshnlhzh zszzgle Zha

#   853 : loss =  2.0e+02
   inp  : [s =  2.8e+02] ътшлшэь ъбывзлц зсзгвлэ уясъцёь гяшрьнп пщмёжны ъоэсйьл
   out  : [s =  2.0e+02] Kommersant Koszlzls Zszglee Undyska Gyashrnp Pshmesny Kommers
   rev  : [s =  2.0e+02] Kommersant Koszlzls zszglee undyska gyashrnp pshmesny kommers

#   854 : loss =  2.0e+02
   inp  : [s =  2.6e+02] ътшлшэь бяёщжии здкънсп пёвюмыц ъёефнся бщагчёщ ъыллщьн
   out  : [s =  2.0e+02] Kneshlsheh -byazchiya Zdkynsp Pyovyumets Knuyefnes
   rev  : [s =  2.0e+02] Kneshlsheh -byazchiya zdkynsp pyovyumets knuyefnes

#   855 : loss =  2.0e+02
   inp  : [s =  2.4e+02] ъныуазу ъокнёйф бщагчёщ ъыллщьн ъныуазу ътшлшэь здкънсп
   out  : [s =  2.0e+02] KONYUAZ COMPOSNOYEF BSHAGCHCHSHECH KOLLLSHNE KOYUAZ Kommersant
   rev  : [s =  1.9e+02] Konyuaz Composnoyef Bshagchchchech Kolllshne Koyuaz Kommersant

#   856 : loss =  2.0e+02
   inp  : [s =  2.7e+02] ъыллщьн быошийя бщагчёщ ъбывзлц гфоаььн птйдфдц ъыллщьн
   out  : [s =  2.0e+02] Knight -toy -Bscschyshchi Kholozlz SHFOAYN PTIDFDC Kommersant
   rev  : [s =  2.0e+02] Knight -toy -bscschyshchi Kholozlz Shfoayn Ptidfdc Kommersant

#   857 : loss =  2.0e+02
   inp  : [s =  2.8e+02] зсзгвлэ ъоэсйьл ъувщжёь птйдфдц бяёщжии йтдкцяе птйдфдц
   out  : [s =  2.0e+02] ZSZZGLE KOOESYLEL Kommersant PTDDC BYAYUSHIA YTDKSYYA PTIDFDC
   rev  : [s =  2.0e+02] Zszzgle koosylel kommersant ptddc byayushia ytdksyya ptidfdc

#   858 : loss =  2.0e+02
   inp  : [s =  2.5e+02] мощыъпз здкънсп ъокнёйф ъокнёйф зсзгвлэ жхнаеыь ътшлшэь
   out  : [s =  2.0e+02] Power of the Zdkhnsp Kowyuf Knuyuf ZSZZGELE SHKHNEYAYAYAYAYA
   rev  : [s =  1.8e+02] Сила ZDKHNSP KOWYUF KNUYUF ZSZZGELE SHKHNEYAYAYAYAYA

#   859 : loss =  2.0e+02
   inp  : [s =  3.0e+02] птйдфдц гяшрьнп ъыллщьн йтдкцяе штшнлхж дщижщяп ъфъыхлч
   out  : [s =  2.0e+02] PTIDFDC Gyashrnp Kommersant Ytdksyae Stshnlhja Dnizhshchyap Kommersant
   rev  : [s =  2.0e+02] Ptidfdc gyashrnp Kommersant ytdksyae stshnlhja dnizhshchyap Kommersant

#   860 : loss =  2.0e+02
   inp  : [s =  2.9e+02] зсзгвлэ ъфоъкцж штшнлхж гяшрьнп уясъцёь жхнаеыь ъыллщьн
   out  : [s =  2.0e+02] ZSZZGLE KOTOKSH STSHNLKHZH Gyashrnp Undyzyatzi Shkhnayy
   rev  : [s =  2.0e+02] Zszzgle kotoksh stshnlkhzh gyashrnp undyzyatzi shkhnayy

#   861 : loss =  2.0e+02
   inp  : [s =  2.4e+02] йтдкцяе ъувщжёь бяёщжии бйввкшя йтдкцяе ъныуазу ъокнёйф
   out  : [s =  2.0e+02] YTDKSYYA KOUSHYSHYSHYA BYAISHZHIA BIVVKSHYYYA YTDKSYAYA KOYUAZ KOL
   rev  : [s =  1.9e+02] Ytdksyya koushyshyshya byaishzhia bivvkshyyya ytdksyaya koyuaz kol

#   862 : loss =  2.0e+02
   inp  : [s =  2.9e+02] ъыьгрвх гяшрьнп ъбывзлц дщижщяп вытёщдч зсзгвлэ зсзгвлэ
   out  : [s =  2.0e+02] Kommersant Gyashrnp Kommerslz Dchizhchyap Zhashchdch ZSZGLE ZSZZGLE
   rev  : [s =  1.9e+02] Kommersant gyashrnp Kommerslz dchizchyap zhashchdch zszgle zszzgle

#   863 : loss =  2.0e+02
   inp  : [s =  2.9e+02] йтдкцяе жхнаеыь ъыьгрвх бйввкшя птйдфдц ъыллщьн ъокнёйф
   out  : [s =  2.0e+02] YTDKSYAY GHNEYAYAYA KOGRVH bvevkshya ptidfdz kovyllshn
   rev  : [s =  2.0e+02] Ytdksyay ghneyaya kogrvh bvevkshya ptidfdz kovyllshn

#   864 : loss =  2.0e+02
   inp  : [s =  2.9e+02] гфоаььн ъухвмгс бщагчёщ дщижщяп бйввкшя ъыьгрвх ъфъыхлч
   out  : [s =  2.0e+02] SHFOAYNN KOUKHVMGS BSHEAGCHSHSHSHSHSHSHYAP BIVVKSHYY Kommersant Kommersant
   rev  : [s =  2.1e+02] Shfoaynn koukhvmgs bsheagchshshshshshshyap bivvkshyy kommersant kommersant

#   865 : loss =  2.0e+02
   inp  : [s =  2.2e+02] бщагчёщ ъфоъкцж ътшлшэь ътшлшэь доцшлны вытёщдч ъфкщтнэ
   out  : [s =  2.0e+02] Gschagcheshchi koshlslshekhlschlshlna votoschdchkdch koschlsha
   rev  : [s =  2.0e+02] Gschagcheshchi koshlslshekhlschlshlna voloschdchkdch Koschlsha

#   866 : loss =  2.0e+02
   inp  : [s =  2.8e+02] ъфкщтнэ дщижщяп ъбывзлц зсзгвлэ бяёщжии уясъцёь быошийя
   out  : [s =  2.0e+02] KOFKSHCHSHENESHYAP Kommerslz Zszglei Byahchiya Undyz
   rev  : [s =  1.9e+02] Kofkshchsheneshyap Kommerslz zszglei byahchiya undyz

#   867 : loss =  2.0e+02
   inp  : [s =  2.3e+02] вытёщдч ъжлхчлы бщагчёщ ътшлшэь йтдкцяе йтдкцяе ъжлхчлы
   out  : [s =  2.0e+02] priest -cups bchashchcheshchshchchi koslslshe ytdksyay ytdksyae kommers
   rev  : [s =  2.1e+02] священник -капс BChashchchchchchchchchi Koslslshe ytdksyay ytdksyae kommers

#   868 : loss =  2.0e+02
   inp  : [s =  2.6e+02] ъфкщтнэ ъфъыхлч ъбывзлц птйдфдц ъокнёйф быошийя ъыьгрвх
   out  : [s =  2.0e+02] KOFKSHCHENE KOFYKHLECH Kommersants PTIDFDC KOLOYYF IIGYYYA Kommersant
   rev  : [s =  1.9e+02] Kofkshchene Kofykhlech Kommersants ptidfdc Koloyyf iigyyya kommersant

#   869 : loss =  2.0e+02
   inp  : [s =  1.9e+02] вытёщдч гфоаььн вытёщдч доцшлны гяшрьнп гфоаььн гфоаььн
   out  : [s =  2.0e+02] prostlyshdch fthajn proteshchdch vodsshlnaya gyashrnp fthajn ufoann
   rev  : [s =  2.0e+02] prostlyshdch fthajn proteshdch vodsshlnaya gyashrnp fthajn ufoann

#   870 : loss =  2.0e+02
   inp  : [s =  2.8e+02] йтдкцяе гфоаььн бщагчёщ ътшлшэь пёвюмыц вытёщдч пщмёжны
   out  : [s =  2.0e+02] YTDKSYYA SHFOAYNN BSHEAGCHSHSHKHLSHLSHEL POVYYUMS Pryshdch
   rev  : [s =  2.0e+02] Ytdksyya shfoaynn bsheagchshshkhlshlshel povyyums pryshdch

#   871 : loss =  2.0e+02
   inp  : [s =  2.7e+02] ъёефнся пщмёжны зсзгвлэ доцшлны бйввкшя бщагчёщ ъжлхчлы
   out  : [s =  2.0e+02] Syeofnza ZSZZGLEA Academician Bwevkshya Bschagcheshchi Kommersant
   rev  : [s =  2.0e+02] Syeofnza Zszzglea Academic Bvevkshya bschagchcheshi Kommersant

#   872 : loss =  2.0e+02
   inp  : [s =  2.5e+02] ъухвмгс ъокнёйф вытёщдч пщмёжны пёвюмыц уясъцёь здкънсп
   out  : [s =  2.0e+02] KOUKHVMGS kowyuf the priests of the Pyovyumets Undyzyatzi Zdkynsp
   rev  : [s =  2.1e+02] Koukhvmgs kowyuf священники Pyovyumets undyzyatzi zdkynsp

#   873 : loss =  2.0e+02
   inp  : [s =  2.5e+02] доцшлны бйввкшя вытёщдч доцшлны бяёщжии уясъцёь ъухвмгс
   out  : [s =  2.0e+02] Associate Professor Bvevvkshya Protyschodch Associate Professor Biashzhye Undyzetsyu Kommers
   rev  : [s =  2.3e+02] Доцент профессор Bvevvkshya protyschodch доцент профессор Biashzhye undyzetsyu Kommers

#   874 : loss =  2.0e+02
   inp  : [s =  2.8e+02] ъёефнся доцшлны йтдкцяе штшнлхж бйввкшя ъбывзлц ъфоъкцж
   out  : [s =  2.0e+02] Busheftzha Assemanthny Ytdksyae Stshnlhzh Bvevvkshya Kommersant
   rev  : [s =  2.3e+02] Бушэфцха Ассеммантхи итдксайэ Стшнлхза Бвеввкшья Коммерсант

#   875 : loss =  2.0e+02
   inp  : [s =  2.8e+02] ъувщжёь здкънсп зсзгвлэ ъфъыхлч штшнлхж жхнаеыь ъфоъкцж
   out  : [s =  2.0e+02] Knuvzha Zdkhnsp Zszglev Kommersant Shtshnlkhzh Shkhnayy
   rev  : [s =  1.9e+02] Knuvzha zdkhnsp zszglev kommersant shtshnlkhzh shkhnayy

#   876 : loss =  2.0e+02
   inp  : [s =  2.6e+02] ъёефнся доцшлны ъухвмгс быошийя уясъцёь жхнаеыь вытёщдч
   out  : [s =  2.0e+02] Busyeftzhea Associate ahead of the Knuhvms Beyshiyya Undyzyu Shkhnai
   rev  : [s =  2.3e+02] BusyEftzHea Associate в преддверии Knuhvms beyshiyya indyzyu Shkhnai

#   877 : loss =  2.0e+02
   inp  : [s =  2.7e+02] ъфкщтнэ ъухвмгс ъныуазу вытёщдч йтдкцяе бщагчёщ мощыъпз
   out  : [s =  2.0e+02] KOFKSHCHETE KOUKHVMGS KONUAAZ Pryshdchdch ytdksyae power
   rev  : [s =  2.0e+02] Kofkshchete Koukhvmgs konuaaz pryshdchdch ytdksyae power

#   878 : loss =  2.1e+02
   inp  : [s =  2.9e+02] ъоэсйьл бщагчёщ ъёефнся ъыьгрвх гяшрьнп ъыллщьн зсзгвлэ
   out  : [s =  2.1e+02] Kommersyil Bschagchcheshchi Knuygrvh gyashrnp koszglev
   rev  : [s =  1.9e+02] Kommersyil bschagchchchchchi knuygrvh gyashrnp koszglev

#   879 : loss =  2.1e+02
   inp  : [s =  2.7e+02] гфоаььн гфоаььн ъныуазу бйввкшя пёвюмыц гяшрьнп ъфкщтнэ
   out  : [s =  2.1e+02] SHFOAYNE SHFOAYNE KONUAZ BIVVKSHY Pyuyumets gyashrnp kommers
   rev  : [s =  2.0e+02] Shfoayne Shfoayne Konuaz Bivvkshy pyuyumets gyashrnp Kommers

#   880 : loss =  2.1e+02
   inp  : [s =  2.2e+02] ъухвмгс пщмёжны ъухвмгс гяшрьнп бйввкшя пщмёжны здкънсп
   out  : [s =  2.1e+02] KommersGS PSHMEZHNI Kommersnya Gyashrnp Bvevvkshya Pshmeshny
   rev  : [s =  2.0e+02] Kommersgs Pshmezhni Kommersnya gyashrnp bvevvkshya pshmeshny

#   881 : loss =  2.1e+02
   inp  : [s =  2.7e+02] жхнаеыь вытёщдч ъбывзлц пёвюмыц здкънсп ъувщжёь ъыллщьн
   out  : [s =  2.1e+02] Shkhneayye priestchdch Kommerslz puvyumets Zdkynsp Kommersant Kommersant
   rev  : [s =  2.0e+02] Shkhneayye priestchdch kommerslz puvyumets zdkynsp kommersant kommersant

#   882 : loss =  2.1e+02
   inp  : [s =  2.6e+02] йтдкцяе пщмёжны жхнаеыь жхнаеыь ъфъыхлч ъокнёйф ъоэсйьл
   out  : [s =  2.1e+02] YTDKSYYA PSHMENYSHYSHYAYAY SHOHNEYAYAYA KOFYKHLCH KOLOYYUF Kommersant
