[2023-03-05 00-40-47] d=  7, evals=1.0e+03, k= 50, k_top=  5
#   822 : loss =  1.9e+02
   inp  : [s =  2.5e+02] гмххъьн ъйлбмфь чёхёшьч мжвлвфж рыьдяно пдлешйщ пдлешйщ
   out  : [s =  1.9e+02] gmxhjn ylbmfj chochch mzhvlvfj rydyano pdleshaysh pdleshaysh
   rev  : [s =  1.9e+02] gmxhjn ylbmfj chochch mzhvlvfj rydyano pdleshaysh pdleshaysh pdleshaysh

#   823 : loss =  1.9e+02
   inp  : [s =  2.6e+02] мжвлвфж гзйкщчж быелръъ мжвлвфж ощуъиъв ктлтксь зжнмкьъ
   out  : [s =  1.9e+02] mzhvlvfzh gzikshchj byelrj mzhvlvfzh sensuiv ktltkx zzhnmkx
   rev  : [s =  1.9e+02] mzhvlvfzh gzikshchj byelrj mzhvlvfzh sensuiv ktltkx zzhnmkx

#   824 : loss =  1.9e+02
   inp  : [s =  2.7e+02] гзйкщчж бжкльлш зжнмкьъ жаьйщсч оощвишн жаьйщсч щосющйе
   out  : [s =  1.9e+02] Grikschuzh bzhklsh zzhnmky zhaynkuchhskih zhaynskogo zhaynstva
   rev  : [s =  1.7e+02] Грикчуж бжклш жнмки жайнкучхски жайнского жайнства

#   825 : loss =  1.9e+02
   inp  : [s =  2.6e+02] мжвлвфж ыьбэъхс гзйкщчж чёхёшьч пдлешйщ чёхёшьч щосющйе
   out  : [s =  1.9e+02] mzhvlvfzh yybekhs gzikshchj chehoshchh pdleshchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchh
   rev  : [s = -1.0e+00] 

#   826 : loss =  1.9e+02
   inp  : [s =  2.7e+02] жаьйщсч бфзскйт бжкльлш чёхёшьч быелръъ жцчыщцй чёхёшьч
   out  : [s =  1.9e+02] jayshshchs bfzskjt bjklsh chehoshch byelrj zhujshchschschschschschschschschs
   rev  : [s =  2.1e+02] джейшщс бфзскжт бжклш чехощ бйелрж жуйшщс

#   827 : loss =  1.9e+02
   inp  : [s =  2.6e+02] чёхёшьч жьрэиэф щосющйе ыьбэъхс жьрцэъо мжвлвфж бфзскйт
   out  : [s =  1.9e+02] hrErrE the rEfErEs of the rEprEsEncEs of the rEprEsEncEs mzhvlvfzh bfzskjt
   rev  : [s = -1.0e+00] 

#   828 : loss =  1.9e+02
   inp  : [s =  2.8e+02] мжвлвфж чтьёиэе бгаьъэы жаьйщсч гзйкщчж чъръпьм бгаьъэы
   out  : [s =  1.9e+02] mzhvlvfzh chtiye bgajeyy jayshchs gzikshchzh chjrpym bgajeyy
   rev  : [s =  1.9e+02] mzhvlvfzh chtiye bgajeyy jayshchs gzikshchzh chjrpym bgajeyy

#   829 : loss =  1.9e+02
   inp  : [s =  2.6e+02] пдлешйщ гмххъьн бгаьъэы бгаьъэы ощуъиъв ккзёйьи рыьдяно
   out  : [s =  1.9e+02] The pdlhesh gmxhjn bgajeev bgajeev sensuiv kkzyoyi ryodjano
   rev  : [s =  2.2e+02] Пдлхеш гмхшжн бгаеев бгаеев сенсуив ккзйои рйоджано

#   830 : loss =  1.9e+02
   inp  : [s =  2.6e+02] мжвлвфж бреощее зжнмкьъ гбьъьиэ ыьбэъхс зжнмкьъ быелръъ
   out  : [s =  1.9e+02] mzhvlvfzh breoje zznnmkj gbiye yybekhs zznnmkj byelrj
   rev  : [s =  1.9e+02] mzhvlvfzh breoje zznnmkj gbiye yybekhs zznnmkj byelrj

#   831 : loss =  1.9e+02
   inp  : [s =  2.7e+02] гзйкщчж гмххъьн быелръъ бгаьъэы рыьдяно жцчыщцй ощуъиъв
   out  : [s =  1.9e+02] gzikshchuj gmxhjn byelrr bganyy rydyano zhujshchyv sensu
   rev  : [s =  2.2e+02] гзикщюй гмхшжн бйелрр бганыы рыдяно жужщыв сенсу

#   832 : loss =  1.9e+02
   inp  : [s =  3.1e+02] бреощее бфзскйт мжвлвфж гзйкщчж пдлешйщ бгаьъэы бёацсжю
   out  : [s =  1.9e+02] bfzskit mzhvlvfzh gzikshchzh pdleshaysh bganyy beyatszhu
   rev  : [s =  2.2e+02] бфзскит мжвлвфж гзикщж пдлешайш бганый беяцжу

#   833 : loss =  1.9e+02
   inp  : [s =  2.6e+02] ъйлбмфь жьрцэъо ыьбэъхс ъйлбмфь бёацсжю мжвлвфж гзйкщчж
   out  : [s =  1.9e+02] ьIlbmfj ьrzeehs ьlbmfj boeatszhu mzhvlvfj gzjkshchj
   rev  : [s =  1.9e+02] ьIlbmfj ьrzeehs ьlbmfj boeatszhu mzhvlvfj gzjkshchj

#   834 : loss =  1.9e+02
   inp  : [s =  2.5e+02] дачэщйч бгаьъэы гбьъьиэ гбьъьиэ ощуъиъв бфзскйт жаьйщсч
   out  : [s =  1.9e+02] DACHACHACHIch bganyi gganyi gganyi gganyi gganyi gganyi gganyi sensuiiv bfzskit zhayshchch
   rev  : [s =  8.6e+01] Дачачачич бганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи гганыи

#   835 : loss =  1.9e+02
   inp  : [s =  2.6e+02] мжвлвфж гбьъьиэ оощвишн чёхёшьч жцчыщцй рыьдяно гбьъьиэ
   out  : [s =  1.9e+02] mzhvlvfzh gbiye oshovishniye chehoshch zhozyshchiye rydyano gbiye
   rev  : [s =  2.0e+02] мжвлвфж гбие ошовишние чехощ жозышчие рыдяно гбие

#   836 : loss =  1.9e+02
   inp  : [s =  2.4e+02] бжкльлш чёхёшьч жьрцэъо чъръпьм чъръпьм ощуъиъв бфзскйт
   out  : [s =  1.9e+02] Bjklsh chehyeoshch zhertsev chjrzepm chjrzepm sensuiv bfzskjt
   rev  : [s =  1.9e+02] Bjklsh chehyeoshch zhertsev chjrzepm chjrzepm sensuiv bfzskjt

#   837 : loss =  1.9e+02
   inp  : [s =  2.7e+02] зжнмкьъ быелръъ гзйкщчж оощвишн бфзскйт бфзскйт бжкльлш
   out  : [s =  1.9e+02] zzhnmkj byelrj gzikshchj oshochuvishnj bfzskjt bfzskjt bzhklsh
   rev  : [s =  1.9e+02] zzhnmkj byelrj gzikshchj oshochuvishnj bfzskjt bfzskjt bzhklsh

#   838 : loss =  1.9e+02
   inp  : [s =  2.9e+02] быелръъ бжкльлш оощвишн жцчыщцй ккзёйьи мжвлвфж мжвлвфж
   out  : [s =  1.9e+02] Byelrj bjklsh oshovishnj zhuchyshchy kkzoyi mzhvlvfzh mzhvlvfzh
   rev  : [s =  2.4e+02] Белрж бжклш ошовишнж жучищы ккзои мжввлвфж мжввлвфж

#   839 : loss =  1.9e+02
   inp  : [s =  2.8e+02] пдлешйщ гбьъьиэ жаьйщсч мжвлвфж оощвишн ккзёйьи ккзёйьи
   out  : [s =  1.9e+02] pdleshaysh gbjjije jajjsch mzhvlvfj oshchvyshn kkzoyi kkzoyi
   rev  : [s = -1.0e+00] 

#   840 : loss =  1.9e+02
   inp  : [s =  2.6e+02] ощуъиъв ыьбэъхс бфзскйт жьрэиэф ощуъиъв быелръъ гзйкщчж
   out  : [s =  1.9e+02] tschuiv yybekhs bfzskjt zhreif tschuiv byelrj gzikshchj
   rev  : [s =  2.1e+02] цхуив йыбекхс бфзскжт жрейф цхуив байелрж гзикщж

#   841 : loss =  1.9e+02
   inp  : [s =  2.8e+02] зжнмкьъ быелръъ бфзскйт бфзскйт гзйкщчж бёацсжю мжвлвфж
   out  : [s =  1.9e+02] zzhnmkj byelrj bfzskjt bfzskjt gzikshchj bjoatszhu mzhvlvfzh
   rev  : [s =  1.9e+02] zzhnmkj byelrj bfzskjt bfzskjt gzikshchj bjoatszhu mzhvlvfzh

#   842 : loss =  1.9e+02
   inp  : [s =  2.8e+02] мжвлвфж ыьбэъхс мжвлвфж бысёъгч зжнмкьъ бреощее бгаьъэы
   out  : [s =  1.9e+02] mzhvlvfzh yybekhs mzhvlvfzh bysyoghch zmnmkj breoey bganyy
   rev  : [s =  1.9e+02] mzhvlvfzh yybekhs mzhvlvfzh bysyoghch zmnmkj breoey bganyy

#   843 : loss =  1.9e+02
   inp  : [s =  2.7e+02] мжвлвфж чтьёиэе гзйкщчж фйвьжиы гзйкщчж зсзгвлэ жьрцэъо
   out  : [s =  1.9e+02] mzhvlvfzh cheloveyee gzikshchzh fyvizhi gzikshchzh zszgvle zhircevo
   rev  : [s =  1.9e+02] mzhvlvfzh cheloveyee gzikshchzh fyvizhi gzikshchzh zszgvle zhircevo

#   844 : loss =  1.9e+02
   inp  : [s =  2.9e+02] ыьбэъхс гмххъьн ъйлбмфь дачэщйч ктлтксь бжкльлш чтьёиэе
   out  : [s =  1.9e+02] yybekhs gmxhjn yilbmfj dachshchyjch ktltqs bjklsh chjoeije
   rev  : [s =  1.9e+02] yybekhs gmxhjn yilbmfj dachshchyjch ktltqs bjklsh chjoeije

#   845 : loss =  1.9e+02
   inp  : [s =  2.6e+02] зжнмкьъ зжнмкьъ ккзёйьи жцчыщцй чъръпьм мжвлвфж бреощее
   out  : [s =  1.9e+02] zznnmkj zznnmkj kkzejji zhtschyshchy zhjrpym mzhvlvfzh breoje
   rev  : [s =  1.9e+02] zznnmkj zznnmkj kkzejji zhtschyshchy zhjrpym mzhvlvfzh breoje

#   846 : loss =  1.9e+02
   inp  : [s =  2.7e+02] мжвлвфж бгаьъэы бфзскйт жцчыщцй бёацсжю бфзскйт гбьъьиэ
   out  : [s =  1.9e+02] mzhvlvfzh bgaiyy bfzskyt zhchyshchyy byoatszhu bfzskyt gbiye
   rev  : [s =  1.9e+02] mzhvlvfzh bgaiyy bfzskyt zhchyshchyy byoatszhu bfzskyt gbiye

#   847 : loss =  1.9e+02
   inp  : [s =  2.6e+02] мжвлвфж гзйкщчж пдлешйщ щосющйе мжвлвфж гмххъьн чёхёшьч
   out  : [s =  1.9e+02] mzhvlvfzh gzikshchj pdleshayshchchshey mzhvlvfzh gmxhjn Chehoshchch
   rev  : [s =  1.9e+02] mzhvlvfzh gzikshchj pdleshayshchchshey mzhvlvfzh gmxhjn Chehoshchch

#   848 : loss =  1.9e+02
   inp  : [s =  2.6e+02] жаьйщсч ъйлбмфь оощвишн бгаьъэы жьрэиэф быелръъ жьрэиэф
   out  : [s =  1.9e+02] Jailshshch ьlbmfj oshovyshn bganyy zhareif formerly zhareif
   rev  : [s =  1.9e+02] Яйлшщ ьлбмфж ошовышн бганыы жарейф бывш жарейф

#   849 : loss =  1.9e+02
   inp  : [s =  2.5e+02] быелръъ рыьдяно пдлешйщ чёхёшьч жьрэиэф рыьдяно дачэщйч
   out  : [s =  1.9e+02] Byelrj ryadyno pdleshyshche chehoshch zhoreif ryadyno dachaeshchychech
   rev  : [s =  1.9e+02] Белрж рядыно пдлешище чехощ жорейф рядыно дачаещычеч

#   850 : loss =  1.9e+02
   inp  : [s =  2.6e+02] зжнмкьъ жьрцэъо чтьёиэе рыьдяно мжвлвфж рыьдяно чёхёшьч
   out  : [s =  1.9e+02] ZHNmKy zHeRtZeO the ryDeRs of the mJvLvFj the ryDeRs of the cHoHeRsHch
   rev  : [s =  1.9e+02] ZHNmKy zHeRtZeO the ryDeRs of the mJvLvFj the ryDeRs of the cHoHeRsHch

#   851 : loss =  1.9e+02
   inp  : [s =  2.7e+02] гбьъьиэ бжкльлш быншийя чёхёшьч жьрэиэф гзйкщчж мжвлвфж
   out  : [s =  1.9e+02] gbjiee bjklsh formerly the chehyooshch zhureif gzjkshchj mzhvlvfzh
   rev  : [s =  2.0e+02] gbjiee bjklsh бывший чехьощ журейф gzjkshchj mzhvlvfzh

#   852 : loss =  1.9e+02
   inp  : [s =  2.9e+02] гзйкщчж бгаьъэы чъръпьм ктлтксь жьрцэъо мжвлвфж жьрэиэф
   out  : [s =  1.9e+02] gzikshchzh bgaiy chelpym ktltkx zhyrtseo mzhvlvfzh zhyreif
   rev  : [s =  1.9e+02] gzikshchzh bgaiy chelpym ktltkx zhyrtseo mzhvlvfzh zhyreif

#   853 : loss =  1.9e+02
   inp  : [s =  3.1e+02] бфзскйт фйвьжиы ккзёйьи чъръпьм ыьбэъхс дачэщйч бгаьъэы
   out  : [s =  1.9e+02] bfzskjt fyvijy kkzejyy czrpym yybekhs dachaschejch bgajejy
   rev  : [s =  1.9e+02] bfzskjt fyvijy kkzejyy czrpym yybekhs dachaschejch bgajejy

#   854 : loss =  1.9e+02
   inp  : [s =  3.2e+02] быелръъ чтьёиэе ыьбэъхс жаьйщсч ъйлбмфь гмххъьн оощвишн
   out  : [s =  1.9e+02] Bylrrhyeye yybekhs zhaishtsch ylbmfj gmhhjn ovoshvishn
   rev  : [s =  2.3e+02] Быррхйе йыбекхс жаишцч йлбмфж гмхжн овошвишн

#   855 : loss =  1.9e+02
   inp  : [s =  3.0e+02] бгаьъэы ъйлбмфь ыьбэъхс рыьдяно бфзскйт гмххъьн чёхёшьч
   out  : [s =  1.9e+02] bgaiy ylbmfy yybekhs rydyano bfzskyt gmkhhjn chehoshch
   rev  : [s =  1.9e+02] bgaiy ylbmfy yybekhs rydyano bfzskyt gmkhhjn chehoshch

#   856 : loss =  1.9e+02
   inp  : [s =  2.8e+02] гмххъьн бгаьъэы жаьйщсч бреощее жьрцэъо бжкльлш бфзскйт
   out  : [s =  1.9e+02] gmxhjn bgaiy zhayyshchsch brejshee zheorzeo bjklsh bfzskjt
   rev  : [s =  1.9e+02] gmxhjn bgaiy zhayyshchsch brejshee zheorzeo bjklsh bfzskjt

#   857 : loss =  1.9e+02
   inp  : [s =  2.9e+02] ъйлбмфь бжкльлш ыьбэъхс быелръъ бфзскйт жцчыщцй ктлтксь
   out  : [s =  1.9e+02] Bjlbmfj bjklsh yybekhs byelrj bfzskjt zhtschysht ktltqs
   rev  : [s =  1.9e+02] Bjlbmfj bjklsh yybekhs byelrj bfzskjt zhtschysht ktltqs

#   858 : loss =  1.9e+02
   inp  : [s =  2.8e+02] гзйкщчж дачэщйч жаьйщсч гбьъьиэ ккзёйьи ыьбэъхс чёхёшьч
   out  : [s =  1.9e+02] gzikshchj dachaeshchh zhayshchh gbjiye kkzeyi yybekhs cheohshchchh
   rev  : [s =  2.2e+02] гзикщж дачаещх жайщх гбжиие ккзеи йыбекхс чеохщх

#   859 : loss =  1.9e+02
   inp  : [s =  2.8e+02] зсзгвлэ жьрэиэф чъръпьм ыьбэъхс ыьбэъхс гзйкщчж оощвишн
   out  : [s =  1.9e+02] ssgvlef zhreif czrpym yybekhs yybekhs yybekhs gzikshchj oshovvishnj
   rev  : [s =  1.9e+02] ssgvlef zhreif czrpym yybekhs yybekhs yybekhs gzikshchj oshovvishnj

#   860 : loss =  2.0e+02
   inp  : [s =  2.8e+02] рыьдяно рыьдяно ъйлбмфь бгаьъэы жцчыщцй гмххъьн ыьбэъхс
   out  : [s =  2.0e+02] rydyano rydyano rydyano ylbmfy bganyy zhtschytskyy gmkhhyyn yybekhs
   rev  : [s =  2.7e+02] Рыдяно рыдяно рыдяно рыдяно рыдяно ылбмфй бганыы жтщыцкй гмххйын йыбекхс

#   861 : loss =  2.0e+02
   inp  : [s =  2.8e+02] гзйкщчж зжнмкьъ ъйлбмфь быелръъ ккзёйьи мжвлвфж жцчыщцй
   out  : [s =  2.0e+02] gjkcschj zmnmkj ijlbmfj byelrj kkzeyi mzhvlvfj zhtschyshchj
   rev  : [s =  2.0e+02] gjkcschj zmnmkj ijlbmfj byelrj kkzeyi mzhvlvfj zhtschyshchj

#   862 : loss =  2.0e+02
   inp  : [s =  2.8e+02] гмххъьн жьрэиэф ыьбэъхс зжнмкьъ дачэщйч быелръъ гбьъьиэ
   out  : [s =  2.0e+02] gmxhjn zhreif yybeihs zhmnmk yh dachaschejch byelr gbjiee
   rev  : [s =  2.0e+02] gmxhjn zhreif yybeihs zhmnmk yh dachaschejch byelr gbjiee

#   863 : loss =  2.0e+02
   inp  : [s =  3.1e+02] жаьйщсч гмххъьн ктлтксь гбьъьиэ фйвьжиы ыьбэъхс бфзскйт
   out  : [s =  2.0e+02] Jayshtsch gmxhjn ktltqs gbjyee fyvjy yybekhs bfzskjt
   rev  : [s =  2.0e+02] Jayshtsch gmxhjn ktltqs gbjyee fyvjy yybekhs bfzskjt

#   864 : loss =  2.0e+02
   inp  : [s =  3.0e+02] зжнмкьъ быелръъ мжвлвфж бфзскйт ъоэсйьл чёхёшьч чъръпьм
   out  : [s =  2.0e+02] zzhnmkj byelrj mjvlvfj bfzskjt eeosjl czekhoch czrjpymm
   rev  : [s =  2.0e+02] zzhnmkj byelrj mjvlvfj bfzskjt eeosjl czekhoch czrjpymm

#   865 : loss =  2.0e+02
   inp  : [s =  3.0e+02] ктлтксь зжнмкьъ жаьйщсч гмххъьн пдлешйщ пдлешйщ оощвишн
   out  : [s =  2.0e+02] ktltkx zmnmnkx zhayyshcsch gmxhjhjn pdleshayshchchchchchchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchhchh
   rev  : [s = -1.0e+00] 

#   866 : loss =  2.0e+02
   inp  : [s =  2.9e+02] фйвьжиы ъйлбмфь чёхёшьч ыьбэъхс зжнмкьъ ктлтксь жьрэиэф
   out  : [s =  2.0e+02] fyvizhi ylbmfy chehyehshch yybekhs zzhnmkyh ktltkx zhureyif
   rev  : [s =  2.0e+02] fyvizhi ylbmfy chehyehshch yybekhs zzhnmkyh ktltkx zhureyif

#   867 : loss =  2.0e+02
   inp  : [s =  2.8e+02] гзйкщчж ъоэсйьл ъйлбмфь ктлтксь зсзгвлэ бысёъгч чъръпьм
   out  : [s =  2.0e+02] Griekshchug ьEsjl ъlbmf ktltqs zszgvlel zhurpym
   rev  : [s =  2.2e+02] Грикщуг ьЕсжл ълбмф ктлткз зсзгвлл журпым

#   868 : loss =  2.0e+02
   inp  : [s =  3.0e+02] ккзёйьи жаьйщсч бфзскйт жьрцэъо чъръпьм ктлтксь чёхёшьч
   out  : [s =  2.0e+02] kkzoyi jayshchsch bfzskjt zhierzejdo czrpym ktltkx czekhoshch
   rev  : [s =  2.0e+02] kkzoyi jayshchsch bfzskjt zhierzejdo czrpym ktltkx czekhoshch

#   869 : loss =  2.0e+02
   inp  : [s =  2.9e+02] жаьйщсч бжкльлш ощуъиъв пдлешйщ гбьъьиэ бёацсжю ккзёйьи
   out  : [s =  2.0e+02] jyyszcsz bjklsz sensyiv pdlestv gbjije bjoatsju kkzejjinyi
   rev  : [s =  2.0e+02] jyyszcsz bjklsz sensyiv pdlestv gbjije bjoatsju kkzejjinyi

#   870 : loss =  2.0e+02
   inp  : [s =  3.0e+02] быелръъ ыьбэъхс фйвьжиы зсзгвлэ зжнмкьъ гзйкщчж чъръпьм
   out  : [s =  2.0e+02] Byelorr yybekhs fyvizhi zszgvle zzhnmk zhykshchzh chrzpym
   rev  : [s =  2.4e+02] Белорр йыбекхс фывижы зсжгвле зжнмк жыкщж хрзпым

#   871 : loss =  2.0e+02
   inp  : [s =  3.0e+02] мжвлвфж гмххъьн жаьйщсч ыьбэъхс бжкльлш рыьдяно гбьъьиэ
   out  : [s =  2.0e+02] mzhvlvfzh gmkhhjn zhayshchs yybekhs bzhklsh rydyano gbiye
   rev  : [s =  2.0e+02] mzhvlvfzh gmkhhjn zhayshchs yybekhs bzhklsh rydyano gbiye

#   872 : loss =  2.0e+02
   inp  : [s =  2.9e+02] быелръъ ъйлбмфь чёхёшьч рыьдяно гмххъьн ыьбэъхс оощвишн
   out  : [s =  2.0e+02] Byelorr ylbmfh Che Chehoshch rydyano gmxh ylbhs oshovvishnn
   rev  : [s =  2.0e+02] Белорр илбмфх Чехощ рыдяно гмхх илбхс ошовишннн

#   873 : loss =  2.0e+02
   inp  : [s =  2.6e+02] пдлешйщ мжвлвфж дачэщйч ккзёйьи жьрэиэф пдлешйщ чъръпьм
   out  : [s =  2.0e+02] the mzhvlvfzh dachaevshch kkzeiyi zhureyif pdleshayshch ch'rypym
   rev  : [s =  2.1e+02] мжвлвфж дачаевщ ккзеии журеиф пдлешаищ ч'рыпым

#   874 : loss =  2.0e+02
   inp  : [s =  2.9e+02] ыьбэъхс бжкльлш пдлешйщ дачэщйч бёацсжю чъръпьм ъйлбмфь
   out  : [s =  2.0e+02] yybekhs bzhklsh pdleshysh dachaashyshch boatszhu czrpym ylbmfy
   rev  : [s =  2.0e+02] yybekhs bzhklsh pdleshysh dachaashyshch boatszhu czrpym ylbmfy

#   875 : loss =  2.0e+02
   inp  : [s =  3.1e+02] мжвлвфж зсзгвлэ оощвишн жцчыщцй бёацсжю бфзскйт гбьъьиэ
   out  : [s =  2.0e+02] mzhvlvfzh zszgvle zvozhvishniy zhozyshchiye bfzskiyt gbjiye
   rev  : [s =  2.0e+02] mzhvlvfzh zszgvle zvozhvishniy zhozyshchiye bfzskiyt gbjiye

#   876 : loss =  2.0e+02
   inp  : [s =  3.2e+02] бгаьъэы мжвлвфж ктлтксь ккзёйьи фйвьжиы гзйкщчж оощвишн
   out  : [s =  2.0e+02] bgaiyy mzhvlvfzh ktltkx kkzoyi fyvijy gzikshchj oshchuvishnj
   rev  : [s =  2.0e+02] bgaiyy mzhvlvfzh ktltkx kkzoyi fyvijy gzikshchj oshchuvishnj

#   877 : loss =  2.0e+02
   inp  : [s =  2.9e+02] фйвьжиы ъйлбмфь гмххъьн быелръъ дачэщйч гзйкщчж ыьбэъхс
   out  : [s =  2.0e+02] fyvizhi ylbmfy gmhxhjn byelrr yhdachschechj gzikschechj yybbehs
   rev  : [s =  2.0e+02] fyvizhi ylbmfy gmhxhjn byelrr yhdachschechj gzikschechj yybbehs

#   878 : loss =  2.0e+02
   inp  : [s =  2.8e+02] ккзёйьи бгаьъэы бжкльлш ъоэсйьл мжвлвфж ощуъиъв ккзёйьи
   out  : [s =  2.0e+02] kkzieyi bganyy bzhklsh ъoeсyyl mzhvlvfzh sensuiv kkzieyi
   rev  : [s =  2.0e+02] kkzieyi bganyy bzhklsh ъoeсyyl mzhvlvfzh sensuiv kkzieyi

#   879 : loss =  2.1e+02
   inp  : [s =  3.0e+02] зжнмкьъ мжвлвфж жьрэиэф оощвишн гзйкщчж чтьёиэе гбьъьиэ
   out  : [s =  2.1e+02] zznnmkj mjvlvfj zhjreif oshovvishnj gzikshchj chtieiee gbjiee
   rev  : [s =  2.1e+02] zznnmkj mjvlvfj zhjreif oshovvishnj gzikshchj chtieiee gbjiee

#   880 : loss =  2.1e+02
   inp  : [s =  2.7e+02] гзйкщчж бреощее гмххъьн чёхёшьч жаьйщсч быелръъ зжнмкьъ
   out  : [s =  2.1e+02] gzikshchuj brejoshee gmxhjn czekhoshch zhayshchj byelr znnmk kkj
   rev  : [s =  2.1e+02] gzikshchuj brejoshee gmxhjn czekhoshch zhayshchj byelr znnmk kkj

#   881 : loss =  2.1e+02
   inp  : [s =  2.7e+02] мжвлвфж бреощее чёхёшьч жцчыщцй ктлтксь пдлешйщ бжкльлш
   out  : [s =  2.1e+02] mzhvlvfzh breochnoe cheshyoshch zhechyshchytsky ktltksy pdleshysh bzhklsh
   rev  : [s =  2.3e+02] mzhvlvfzh бреочное чешиощ жечищицкий ктлтксы пдлешиш бжклш

#   882 : loss =  2.1e+02
